id,Name,Artist,Album,Genre,Comments,Location,Grouping
afbb5257-2855-48b4-878f-c00b3746e9bb,6A - Observe Pt.2,Chaos In The CBD,Invisible Spectrum,House,"Rhythmic, World, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/02%206A%20-%20Observe%20Pt.2.mp3,
f7b2e1f0-d2ef-40c9-b9b5-81919cf9b986,My Fire ,Hush Hush,,House,"Dancefloor, Groover, Lo-fi, Soul, Disco, Piano",file:///Users/renier.botha/Music/DJ/Files/2022/House/My%20Fire.mp3,
763f300a-7b14-45bc-920b-d1323aab614d,So Flute,St. Germain,Tourist,House,"Jazz, Melodic, Breather, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/03%20So%20Flute.mp3,
6dcfcb25-36e4-49a6-8fcb-0199671891f7,Tondo,Disclosure,ENERGY,House,"Afro, Funk, Banger, Summer",file:///Users/renier.botha/Music/DJ/Files/2022/House/13%20Tondo.mp3,
913a05bf-9cae-42cb-8355-383b12a6360f,Pacific 212 (Justin Strauss Remix),808 State,Body & Soul 15 Years,House,"Intro, Mover, Groover, Electronic",file:///Users/renier.botha/Music/DJ/Files/2022/House/2-07%20Pacific%20212%20(Justin%20Strauss%20Remix).mp3,
102c99b8-e102-4f9e-8255-ce3ce491a875,Monorail,Motor City Drum Ensemble,MCDE 1206-07 ,House,"Groover, Mover, Lo-fi, Skip, ",file:///Users/renier.botha/Music/DJ/Files/2022/House/03%20Monorail.mp3,
98130ca1-dc4b-4253-a010-3de4c3bda1fe,125 Closer Than Close (Mentor Original Mix),Rosie Gaines,Ministry of Sound Anthems II cd3,Garage,"Rhythmic, Soul, Skip, Groover, Dance, House",file:///Users/renier.botha/Music/DJ/Files/2022/Garage/08%20125%20Closer%20Than%20Close%20(Mentor%20Original%20Mix).mp3,CARMENS WEDDING
10975243-b9eb-42ab-9a2d-0777735b849c,Lady Science (NYC Sunrise),Soul Capsule,Overcome,House,"Groover, Dancefloor, Lo-fi, Techno",file:///Users/renier.botha/Music/DJ/Files/2022/House/02%20Lady%20Science%20(NYC%20Sunrise).mp3,
f4a3149b-f153-4d03-b5db-7805b6b946ca,Can I Ride (Extended Cut),Golden Baby,Forgotten World 1,House,"Techno, Minimal, Mover, Intro ",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20Can%20I%20Ride%20(Extended%20Cut).mp3,
a80e32de-3ef0-4897-9856-94538cb7f6a9,Love It,Eric Ericksson,The Chi,House,"Melodic, Summer, Synth, Club, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20Love%20It.mp3,
5ac84fd8-d6e6-4230-9798-7cf2fefdce56,No reason,Chip E,Jackmaster phuture trax,House,"Classic, Dance, Anthem, Melodic, Vocal, Soul",file:///Users/renier.botha/Music/DJ/Files/2022/House/04%20No%20reason.mp3,
f30632de-df21-4e90-9f38-cd25f89ee7dc,Cada Vez (Grant Nelson Vocal Mix),Negrocan,Medio Mundo,House,"Rhythmic, Latin, Sunset, Groover, Lounge",file:///Users/renier.botha/Music/DJ/Files/2022/House/11%20Cada%20Vez%20(Grant%20Nelson%20Vocal%20Mix).mp3,
2756e959-e705-410d-a415-a4d45b840633,House Jam On Tape,Uniile,Uniile 2,House,"Lo-fi, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/1-01%20House%20Jam%20On%20Tape.mp3,
ad441406-828a-43ca-a2fd-9aad7467d53d,She Taught Me How To Love ,Rimbaudian,Letters,House,"Skip, Mover, Intro, Melodic, Euphoric, Soft",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20She%20Taught%20Me%20How%20To%20Love.mp3,
43f1f8c6-ef7a-4f07-9756-fcb45627c250,Whatever You Need (Original Mix),Laroze,,House,"Lo-fi, Soul, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/Whatever%20You%20Need%20(Original%20Mix).mp3,
8df2d411-c9b4-49bb-ac9b-091000365c59,Prayer (Japanese Exclusive),Motor City Drum Ensemble,Raw Cuts Vol. 1,House,"Intro, Funk, Jazz, Mover, Detroit, Vocal",file:///Users/renier.botha/Music/DJ/Files/2022/House/04%20Prayer%20(Japanese%20Exclusive).mp3,
841721e5-1ec1-408c-b4d0-762789baff62,Modular (Stein House Mix),Air,,House,"Progressive, French, Funk, Intro, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/House/Modular%20(Stein%20House%20Mix).mp3,
75036e4a-798a-4a91-a895-77ef7d593ab7,Coma Cat (Original Mix),Tensnake,Defected In The House Ibiza '10 (Digital),House,"Italo, Space, Groover, Dancefloor",file:///Users/renier.botha/Music/DJ/Files/2022/House/Coma%20Cat%20(Original%20Mix).mp3,
05fdd101-5b21-4263-ba32-b0b51bcf8af8,Dusty Sundays,Chaos In The CBD,Dusty Sundays,House,"Groover, Melodic, Progressive",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20Dusty%20Sundays.mp3,
502107f3-fd68-4f56-abb9-2bc3c46efe1a,My Offence (Detroit Swindle's Anger Management Remix),Hercules & Love Affair,My Offence,House,"Groover, Skip, Detroit, Soul, Dancefloor",file:///Users/renier.botha/Music/DJ/Files/2022/House/04%20My%20Offence%20(Detroit%20Swindle's%20Anger%20Management%20Remix).mp3,
96cc2da6-3688-4229-8579-b4a923aed454,12A - Significant Others,Chaos In The CBD,Invisible Spectrum,House,"Rhythmic, Groover, World, ",file:///Users/renier.botha/Music/DJ/Files/2022/House/03%2012A%20-%20Significant%20Others.mp3,
8b71df40-6b68-4d72-a1ed-fcff700a202a,Happy Track,Pavilion,DJ-Kicks,House,"Skip, Rhythmic, Groover, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/House/20%20Happy%20Track.mp3,
38066d87-457a-4115-939d-dc64f6622fd0,Oxford Comma,Vampire Weekend,Vampire Weekend,Alternative Rock,,file:///Users/renier.botha/Music/DJ/Files/2022/Alternative%20Rock/02%20Oxford%20Comma.mp3,
5fa0fe4f-5a24-4a27-93b9-2f7e097d3d34,Expressing What Matters,Disclosure,ENERGY,House,"Afro, Jazz, Funk, Summer, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/14%20Expressing%20What%20Matters.mp3,
a9436f66-05e0-4125-9662-c8a0f5d21155,Songs From Time Before,Halo & Justin Long,,House,"Rhythmic, Funk, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/08%20Songs%20From%20Time%20Before.mp3,
8188fef8-fcde-4989-8e72-a22580f116e7,Over Again,Baltra,Sophia EP,House,"Lo-fi, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/02%20Over%20Again.mp3,
3ab7b01e-4241-4c50-8ae3-8962215b6a5e,Ya Just Need 2 Believe in Yaself,Folamour,,House,"Summer, Disco, Soul, Progressive, Rhythmic, Funk",file:///Users/renier.botha/Music/DJ/Files/2022/House/04%20Ya%20Just%20Need%202%20Believe%20in%20Yaself.mp3,
024e50e1-9ad3-4cbd-9de0-dcc71c592588,Let Me Know,Philippa,,House,"Progressive, Funk, Melodic, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/Let%20Me%20Know.mp3,
f92f0c57-de70-468c-87e0-e1e4ef3fff78,Hyper Seconds,Lone,"Ambivert Tools, Vol. 3",House,"Groover, Dance, Mover, Space",file:///Users/renier.botha/Music/DJ/Files/2022/House/02%20Hyper%20Seconds.mp3,
6124ed5c-24d3-4efe-89a5-ff2cf82c7563,The Ghetto,Donny Hathaway,Everything Is Everything,Jazz,"Soul, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/Jazz/08%20The%20Ghetto.mp3,
6a5ad7b2-c5fe-4806-b714-b66e573de208,Just for You ,Letherette ,,House,"HipHop, Soul, Groover, Dancefloor",file:///Users/renier.botha/Music/DJ/Files/2022/House/Just%20for%20You.mp3,
64b442ef-9e4a-474c-a54c-c0685cc6cbd9,Fresh Laundry,HNNY,Carefree,House,"Intro, Piano, Groover, Lo-fi, Summer",file:///Users/renier.botha/Music/DJ/Files/2022/House/03%20Fresh%20Laundry.mp3,
23a463bc-1be9-4767-a178-cb17d1936020,Let Me Beat U,Rimbaudian,Illuminations EP,House,"Intro, Lo-Fi, Mover,",file:///Users/renier.botha/Music/DJ/Files/2022/House/1-01%20Let%20Me%20Beat%20U.mp3,
30239bdc-f8cc-4d7a-b6db-26a9019371db,Beautiful People [Underground Network Mix],Barbara Tucker,,Garage,"Soul, Disco, House, Summer",file:///Users/renier.botha/Music/DJ/Files/2022/Garage/06%20Beautiful%20People%20%5BUnderground%20Network%20Mix%5D.mp3,
25b4bc1f-272f-4184-bd65-fbe545c7f5f0,Simplicity,Rimbaudian,Vibing EP,House,"Skip, Groover, Dancefloor, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/House/03%20Simplicity.mp3,
463225ea-9aac-4ee0-b4c3-91e9a89c99f9,Getting Things Started,Prime Minister of Doom,Mudshadow Propaganda,House,"Skip, Intro, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20Getting%20Things%20Started.mp3,
95e6de1a-73c9-44d5-b184-49997420f2b2,Angel,Solar House,Nite:life 05,House,"Progressive, Funk, Deep House, Summer, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/1-13%20Angel.mp3,Ian Pooley
692992d4-9af5-4703-86cb-c69e1537fb28,Into The Sunshine (Jacques Renault Edit),Henry Rodrick,Jacques Renault Edits,House,"Groover, Melodic, Skip, Summer",file:///Users/renier.botha/Music/DJ/Files/2022/House/1-01%20Into%20The%20Sunshine%20(Jacques%20Renault%20Edit).mp3,
0bccc373-0556-485a-942e-f20f73dcff72,Easy Livin' (Cop 4 Turntable),Sea Flowers Ft Giada,Disco Kandi 5 CD1,House,"Groover, Melodic, Happy, 90s, Summer",file:///Users/renier.botha/Music/DJ/Files/2022/House/1-07%20Easy%20Livin'%20(Cop%204%20Turntable).mp3,
971f5714-8d04-4a2f-9854-0760530bd43f,Jazz Fusion,Uniile,Uniile 2,House,"Lo-fi, Rhythmic, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/House/1-02%20Jazz%20Fusion.mp3,
09dc606b-dbee-4145-8415-4a2b6abc988b,Cape Cod Kwassa Kwassa,Vampire Weekend,Vampire Weekend,Alternative Rock,,file:///Users/renier.botha/Music/DJ/Files/2022/Alternative%20Rock/04%20Cape%20Cod%20Kwassa%20Kwassa.mp3,
d68a74a9-83eb-4a06-8634-93ec308f608c,JT Donaldson / Makin' Music,Ian Pooley,A Subterranean Soundtrack - Disc 1,House,"Progressive, Funk, Groover, Dub, Piano",file:///Users/renier.botha/Music/DJ/Files/2022/House/1-08%20JT%20Donaldson%20_%20Makin'%20Music.mp3,
ef23e606-e050-4f39-9f0b-594eb8172e5c,RB01 B2,Regelbau,RB01,House,"Melodic, Mover, Intro, Lo-fi",file:///Users/renier.botha/Music/DJ/Files/2022/House/03%20RB01%20B2.mp3,
ff4a0018-bbfd-4f60-8159-ae2ec4b3a567,Love Is Free (Moon Boots Remix),"Maluca, Robyn & La Bagatelle Magique",Love Is Free (Moon Boots Remix),House,"Lo-fi, Builder, Soul, Hip-hop, Summer, Groover, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20Love%20Is%20Free%20(Moon%20Boots%20Remix).mp3,
1fbd7948-81d8-43be-b2aa-dc742347b55e,Wanna Be There (Original Mix),Jus Tadi,,House,"Progressive, Lo-fi, Downtempo, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/House/Wanna%20Be%20There%20(Original%20Mix).mp3,
0ff633e9-6c3d-40a6-8511-b50c5585f258,Say Something,Fort Romeau,Kingdoms,House,"Happy, House, Esoteric Groover, Dancefloor, Disco",file:///Users/renier.botha/Music/DJ/Files/2022/House/03%20Say%20Something.mp3,
f0dc379a-3e8c-45fd-a3fb-1eeb5482e5c4,1960 What? (Opolopo Kick & Bass Rerub),Gregory Porter,,Jazz,"Funk, Electronic, Disco, Groover, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/Jazz/1960%20What_%20(Opolopo%20Kick%20&%20Bass%20Rerub).mp3,
e0a375a0-f4a9-4839-b280-aec8804b6dbf,Uyakhala (Ralf GUM Main Mix),"Ralf GUM, Mafikizolo",,House,"Afro, Kwaito, Groover, Melodic",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20Uyakhala%20(Ralf%20GUM%20Main%20Mix).mp3,www.NordarcioPro.net
44ccb8f4-ed03-48fb-8cd5-f32a12a956e2,Can U Feel It,Jay Vegas,Can U Feel It,House,"Groover, Melodic, Skip, Summer, Club, Detroit",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20Can%20U%20Feel%20It.mp3,
16ac25ff-1f78-441b-9115-41f2ac89449e,Diamonds (Âme Private Edit),Paul Simon,Diamonds / Maiden Voyage (Ripperton & Âme Edits),House,"Disco, Groover, Skip",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20Diamonds%20(A%CC%82me%20Private%20Edit).mp3,
faea9bea-d25f-4344-ac70-bcc9a004ae3b,Real Vibration Want Love (Nite Fly Remix),Express Of Sound,Mantra Vibes,Garage,"Progressive,, Lo-fi, Mover, Piano, ",file:///Users/renier.botha/Music/DJ/Files/2022/House/Real%20Vibration%20Want%20Love%20(Nite%20Fly%20Remix).mp3,
3df4a583-4b99-49bf-abc5-8b957b961e4c,Saturday Night (DJ-Kicks),Lone,,House,"Rhythmic, Euphoric, Melodic, Lo-fi, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/Saturday%20Night%20(DJ-Kicks).mp3,
c8651f51-d913-454d-9538-619e6e6b94bb,Short Dick Man,20 Fingers & Gilette,Top 40 1994 Compleet,House,"90s, Pop, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/House/1994%20Short%20Dick%20Man.mp3,
09289393-d793-47df-a69c-f09d2395158b,Man-It's Yours - Part 2 (Ian Pooley Bonus Dub),Jon Cutler Feat. E-Man,It's Yours  Part 2,House,"Progressive, Funk, Summer, Groover, Intro, Soul, Club",file:///Users/renier.botha/Music/DJ/Files/2022/House/13%20Man-It's%20Yours%20-%20Part%202%20(Ian%20Pooley%20Bonus%20Dub).mp3,
fbd51035-aac9-42b9-acac-413d24bf917d,Afrikan Basement (Bonus Drum Mix),Bolla Feat. Jephté Guillaume,Body & Soul 15 Years,Jazz,"Rhythmic, Afro, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/Jazz/1-14%20Afrikan%20Basement%20(Bonus%20Drum%20Mix).mp3,
397de5ff-5baf-445d-bc02-5f7e37d03813,There's A Truth Feat. Stee Downes,Motor City Drum Ensemble,Mcde 1206-07,House,"Lo-fi, Skip, Groover, Dancefloor",file:///Users/renier.botha/Music/DJ/Files/2022/House/11%20There's%20A%20Truth%20Feat.%20Stee%20Downes.mp3,
646ec41e-4eb5-4675-8982-bb905683b1de,Mr Umbawa,Felipe Gordon,Superimposition,House,"Progressive, Funk, Summer, Piano",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20Mr%20Umbawa.mp3,
e024a612-97c1-4332-9149-e141b3fd24c8,Night Aire,Chris Gray,[AFCD 1999] Abstract Fusion,House,"Progressive, Lo-fi, Euphoric",file:///Users/renier.botha/Music/DJ/Files/2022/House/06%20Night%20Aire.mp3,
e4392bc2-b9fc-4c5b-b856-3264f984ef76,Lapis Lazuli B2,Primitive,DJ-Kicks,House,"Minimal, Mover, Rhythmic",file:///Users/renier.botha/Music/DJ/Files/2022/House/16%20Lapis%20Lazuli%20B2.mp3,Tribal transition
06330698-955b-43ff-b394-9fb5e77f01bf,Yes He Is,Sweely,All The Reasons,House,"Lo-fi, Groover, Dancefloor, Skip",file:///Users/renier.botha/Music/DJ/Files/2022/House/03%20Yes%20He%20Is.mp3,
7a6f7d4b-c180-4799-9875-dc60df8739f4,Kalakuta,Pepe Link & Molly Duncan,Bargrooves: Manhattan [Disc 2],House,"Progressive, Rhythmic, Summer, House, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/House/2-13%20Kalakuta.mp3,
d5d11866-0867-4380-b0fd-fc5dc1a85809,"Hold Up, Hold On",Rimbaudian,Illuminations EP,House,"Minimal, Intro, Mover","file:///Users/renier.botha/Music/DJ/Files/2022/House/1-04%20Hold%20Up,%20Hold%20On.mp3",
5f4eca99-cbbf-4477-8c88-5ac74f1ff46d,He Is The Joy (UBP Classic Mix),Donna Allen,Body & Soul NYC Vol. 2 (Unmixed),House,"Summer, Garage, Disco, Groover, Soul",file:///Users/renier.botha/Music/DJ/Files/2022/House/09%20He%20Is%20The%20Joy%20(UBP%20Classic%20Mix).mp3,
437c1592-2aa4-4e5a-bf3b-3648bef0a326,Denim Shorts Dream (Jacques Renault Edit),Outboxx,Jacques Renault Edits,House,"Melodic, Lo-fi, Rhythmic, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/1-07%20Denim%20Shorts%20Dream%20(Jacques%20Renault%20Edit).mp3,
fb9cddc6-8dc8-4ebf-8414-0c57dcb7ff3b,Jail (Marcel Vogel Remix) ,Phenomenal Handclap Band,,House,"Soul, Funk, Disco, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/Jail%20(Marcel%20Vogel%20Remix).mp3,
3e8348ad-60e3-4ce7-8374-70fcc103a319,My House (Tensnake Remix),Hercules & Love Affair,,House,"Summer, Groover, Melodic, Lo-fi, Techno, Rhythmic",file:///Users/renier.botha/Music/DJ/Files/2022/House/My%20House%20(Tensnake%20Remix).mp3,
008fafb8-f137-4d4e-81d0-434c61259d43,Ecstasy,Disclosure,ENERGY,House,"Funk, Garage, Mover, Summer",file:///Users/renier.botha/Music/DJ/Files/2022/House/12%20Ecstasy.mp3,
e10c33c1-1374-47cd-ad89-90f651bd7adc,Stand In For Love,Wil Maddams,Talking House Vol.1,House,"Rhythmic, Soul, Detroit, Jazz, Dance, ",file:///Users/renier.botha/Music/DJ/Files/2022/House/10%20Stand%20In%20For%20Love.mp3,
ae1abac5-f666-48fa-aeae-5459b8ca77b3,Good Life (Buena Vida) (Ian Pooley's It's An Honour Mix),Inner City,Good Life (Buena Vida) (Club Mixes) (CDM),House,"Intro, Rave, Dance, Groover, Classic, Anthem",file:///Users/renier.botha/Music/DJ/Files/2022/House/08%20Good%20Life%20(Buena%20Vida)%20(Ian%20Pooley's%20It's%20An%20Honour%20Mix).mp3,
eb6a4df2-a62f-476b-bd10-baffa09168f6,Northern Lights (Old Skool Re-Edit),Caucasian Boy,Northern Lights,House,"Lo-fi, Garage, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/04%20Northern%20Lights%20(Old%20Skool%20Re-Edit).mp3,
e51c905d-0f74-4b6b-9aa0-c9c46e8dc39b,Loot (African Mix),Mafikizolo,,House,"Rhythmic, Afro, Progressive, Skip",file:///Users/renier.botha/Music/DJ/Files/2022/House/Loot%20(African%20Mix).mp3,
98a019aa-7c00-466a-8bea-e9b0b3c1be35,Aquela Esquina (Grant Nelson Club Mix),Negrocan,Medio Mundo,House,"Rhythmic, Latin, Sunset, Groover, Lounge",file:///Users/renier.botha/Music/DJ/Files/2022/House/13%20Aquela%20Esquina%20(Grant%20Nelson%20Club%20Mix).mp3,
37b9ac52-b252-4256-bc0d-12fd3caa91d3,Morning fever,Ron Trent,Dance Floor Boogie Delite,House,"Funk Detroit, Groover, Intro",file:///Users/renier.botha/Music/DJ/Files/2022/House/Morning%20fever.mp3,
f84d0baa-af37-4c1d-b82e-e67d8923c4bb,Sizzling (feat. Paradise),Daphni,Sizzling,House,"Disco, Funk, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20Sizzling%20(feat.%20Paradise).mp3,
d2040499-d79a-4859-88f7-519609b311bb,Love Train feat. Greg Paulus & Crew Love (Original Mix),"Soul Clap, PillowTalk",Based On A True Story,House,"Disco, Groover, Rhythmic, Skip, Summer",file:///Users/renier.botha/Music/DJ/Files/2022/House/05%20Love%20Train%20feat.%20Greg%20Paulus%20&%20Crew%20Love%20(Original%20Mix).mp3,
49b99eb5-3c69-4265-9827-e8a37c6a1248,Closer (Sean McCabe NY Garage Mix),DJ Duke Presents Freedom,Closer,House,"Club, Melodic, Detroit, Garage, ",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20Closer%20(Sean%20McCabe%20NY%20Garage%20Mix).mp3,
559028b3-57ca-4908-bf33-ec94f6fc4659,RB01 A1,Regelbau,RB01,House,"Progressive, Melodic, Lo-fi, Breakbeat, Mover, Liquid",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20RB01%20A1.mp3,
97ebcc7f-ffd0-4943-8007-6c1da003e2d4,Only Human,Kh,Only Human,House,"Soul, Dancefloor, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/House/1-01%20Only%20Human.mp3,
85728cd5-2c11-4a37-baaa-9a05a453b9f4,Closer,Martin Waslewski,,House,"Soul, Disco, Banger, Vocal",file:///Users/renier.botha/Music/DJ/Files/2022/House/Closer.mp3,
890b1901-0b18-4521-9eb1-940bcd34481a,In My Heart (Main Vocal Mix),Bobby & Steve featuring Pete Simpson,Bargrooves: Manhattan [Disc 2],House,"Funk, Soul, Progressive",file:///Users/renier.botha/Music/DJ/Files/2022/House/2-04%20In%20My%20Heart%20(Main%20Vocal%20Mix).mp3,
0c02f294-e9ab-4d10-89c5-dd1f4c448dba,Bay of Plenty,Ian Pooley,Since Then,House,"Funk, Rhythmic, Intro, Lounge, Latin",file:///Users/renier.botha/Music/DJ/Files/2022/House/04%20Bay%20of%20Plenty.mp3,
71f5b36b-d861-42be-a365-120b8ee73cdb,A1 - Relations,Ian Pooley,Relations (12DEF029),House,"Deep, Progressive, Mover, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/A1%20-%20Relations.mp3,
887a40e3-4145-4f4c-8855-f12502b952f3,Gypsy Woman (DieMantle Rave Yard Mix),Crystal Waters,,Rave,"Breakbeat, Summer, Banger, Pop, Garage",file:///Users/renier.botha/Music/DJ/Files/2022/Rave/01%20Gypsy%20Woman%20(DieMantle%20Rave%20Yard%20Mix).mp3,
fcc0f51b-7377-4585-8dfd-58ecde2a12fe,Drop it On Em,Rimbaudian,Letters,House,"Lo-fi, Techno, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/02%20Drop%20it%20On%20Em.mp3,
78357d49-c72d-4050-a1d6-d770c22cdba3,ByBy (Fort Romeau Remix) ,Lauer,,House,"Lo-fi, Melodic, Lounge, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/ByBy%20(Fort%20Romeau%20Remix).mp3,
4cf193c7-c054-40f1-b1ec-81950a894476,1A - Global Erosion,Chaos In The CBD,Global Erosion ​/ ​Background Explorer EP,House,"Groover, Rhythmic, Dance, World",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%201A%20-%20Global%20Erosion.mp3,
ea32cdb5-679a-4cda-a12c-a6011a1cb889,005A1,Apparel Wax,electronicfresh.com,House,"Funk, Indie, Disco, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/005A1.mp3,
5a61f0bc-90f5-49b1-81b3-e0c934d59f9b,Flote,Chekov,Aerated EP,House,"Esoteric, Breakbeat, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/House/02%20Flote.mp3,
0378d376-0dc0-46e3-a172-918b05b3f57a,Keep On Jumpin',Todd Terry,Ready For A New Day,House,"Soul, Garage, Banger, Piano",file:///Users/renier.botha/Music/DJ/Files/2022/House/11%20Keep%20On%20Jumpin'.mp3,
0d164f20-8843-4d98-8438-80186cb122da,Can't Get Enough,Soul Searcher,,House,"Soul, Disco, Dancefloor, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20Can't%20Get%20Enough.mp3,
155b2b77-a18e-4b16-8955-55bb662b4dfb,Alborado,Gerardo Frisina,Note Book - A Journey In Sound,Jazz,"Rhytmic, Groover, Latin",file:///Users/renier.botha/Music/DJ/Files/2022/Jazz/07%20Alborado.mp3,
0c15d305-8be2-4f53-8245-678e820655e9,Take Me High (Mansion Mix),Colm III,This Ain't Chicago The Underground Sound Of Uk House & Acid 1987-1991 CD2,House,"Acid, Rave, Baseline, Space, Intro, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/2-05%20Take%20Me%20High%20(Mansion%20Mix).mp3,
bfc788b5-d655-4d33-bdc7-299043cfe8ff,Wahness,Leon Vynehall,Rojus Designed To Dance,House,"Rhythmic, Progressive, Euphoric, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/House/1-05%20Wahness.mp3,
7180e7cc-13da-4182-9e2a-688bf5ef281f,Sunset Jam,Baltra,Dreaming of a Disco,House,"Summer, Piano, Funk, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/Sunset%20Jam.mp3,
35fe3e66-6fb1-4f8a-a2e2-7dc61b7c240e,Master Blaster,Filta Freqz,Hedkandi Ibiza - CD2,House,"Dancefloor, Funk, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/1-07%20Master%20Blaster.mp3,
645286e1-46d2-4e1b-8ea9-6efa1f0be37a,Sueno Latino,Sueño Latino,Ultimate House [Disc 1],House,"Summer, Rhythmic, Mover, Dancefloor",file:///Users/renier.botha/Music/DJ/Files/2022/House/11%20Sueno%20Latino.mp3,
9eb9b9fe-190c-4582-a494-3f47fc47eb7f,Vodka & Valium,Tony Blitz,V/A - Local Talk - Talking House Vol. 3 [2013],House,"Soul, Banger, Summer",file:///Users/renier.botha/Music/DJ/Files/2022/House/03%20Vodka%20&%20Valium.mp3,
8c341fc7-fbc0-4713-ab0a-7d240262f98b,Music Sounds Better With You (12'' Club Mix),Stardust,Music Sounds Better With You,House,"Pop, French, Club, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/House/02%20Music%20Sounds%20Better%20With%20You%20(12''%20Club%20Mix).mp3,
ccc8922e-10fa-4a34-b780-375c5abff886,French Kiss (Original Mix),Lil' Louis,(1989)From The Mind Of Lil' Louis,House,"Progressive, Funk, Mover, Italo, Sex",file:///Users/renier.botha/Music/DJ/Files/2022/House/04%20French%20Kiss%20(Original%20Mix).mp3,
01df350b-ba06-46f8-8074-9426244775f8,Special,Chesus,V/A - Local Talk - Talking House Vol.2 [2013],House,"Skip, Summer, Dance, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/09%20Special.mp3,
9e4952cd-62a5-49e1-bfef-c1b482964f7b,Maybe,Kettenkarussel,2018,House,"Lo-fi, Skip, Soul, Dancefloor",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20Maybe.mp3,
